BookingID,CheckInDate,CheckOutDate,NumberOfNights,NumberOfGuests,RoomType,RoomRate,Revenue,BookingSource,CustomerID,CustomerAge,CustomerGender,CustomerNationality,BookingDate,PaymentMethod,DiscountApplied,TotalRevenue,OccupancyRate,WeekdayOrWeekend,Season,CustomerOccupation,PurposeOfVisit,FeedbackScore,LoyaltyMember,SpecialRequests,RoomView
BID0609,10-07-2024,20-07-2024,10,4,Single,72.63002028,225.0827329,Travel Agent,CID0609,32,Male,Germany,24-11-2024,Cash,0.311544596,1459.352643,58.20098042,Weekend,Summer,Doctor,Other,9,Yes,Early Check-out,Sea View
BID0610,16-09-2024,28-09-2024,12,2,Double,449.8251925,680.1688355,Travel Agent,CID0610,33,Female,India,06-07-2023,Online Payment,17.98143592,1502.176166,72.83797366,Weekend,Winter,Student,Conference,10,No,Early Check-out,Garden View
BID0611,05-10-2024,12-10-2024,7,4,Single,346.5785523,659.9221692,Online,CID0611,54,Male,USA,27-06-2023,Debit Card,23.84088196,336.3030596,74.57432132,Weekend,Summer,Doctor,Leisure,4,Yes,Extra Bed,City View
BID0612,12-09-2024,15-09-2024,3,2,Double,320.0716178,475.8050453,Online,CID0612,64,Other,Australia,23-11-2023,Cash,14.43897878,1909.544316,58.44648359,Weekend,Autumn,Student,Conference,1,Yes,None,Garden View
BID0613,30-08-2024,08-09-2024,9,1,Single,368.8172239,176.8565881,Online,CID0613,57,Other,India,30-07-2024,Cash,42.71743493,290.1664824,76.18513841,Weekday,Winter,Lawyer,Leisure,8,Yes,Extra Bed,Garden View
BID0614,19-10-2024,29-10-2024,10,2,Double,362.3974663,1889.46255,Travel Agent,CID0614,45,Female,Germany,17-05-2024,Credit Card,34.38039215,1442.523494,75.48598442,Weekend,Winter,Student,Other,4,Yes,Sea View,City View
BID0615,17-07-2024,22-07-2024,5,4,Suite,191.2408039,157.4217583,Online,CID0615,47,Other,Germany,17-06-2023,Cash,46.24596566,1526.621602,55.71455494,Weekend,Summer,Student,Leisure,7,Yes,None,Garden View
BID0616,29-01-2024,03-02-2024,5,3,Suite,323.5695749,388.6025038,Walk-in,CID0616,72,Male,USA,01-12-2024,Debit Card,14.51112382,378.531639,99.65116877,Weekday,Autumn,Doctor,Leisure,7,Yes,None,Garden View
BID0617,01-11-2024,06-11-2024,5,1,Single,377.8998482,1142.169905,Walk-in,CID0617,70,Other,UK,02-07-2024,Credit Card,34.25127192,1335.107387,62.29978355,Weekday,Winter,Doctor,Conference,5,Yes,Early Check-out,Garden View
BID0618,24-04-2024,02-05-2024,8,1,Suite,486.8429494,699.5106727,Travel Agent,CID0618,44,Female,India,28-02-2024,Debit Card,32.91590242,1955.799551,79.66972842,Weekend,Spring,Lawyer,Other,1,No,None,Garden View
BID0619,31-08-2024,03-09-2024,3,1,Suite,259.0616121,647.0704507,Walk-in,CID0619,62,Male,UK,03-04-2024,Credit Card,3.697916584,684.0561953,88.59805247,Weekend,Autumn,Engineer,Other,9,Yes,None,Sea View
BID0620,14-10-2024,18-10-2024,4,1,Double,107.127806,1598.558098,Online,CID0620,18,Female,USA,06-03-2023,Cash,24.85197391,1770.192175,97.89763191,Weekday,Autumn,Engineer,Other,10,Yes,Extra Bed,Sea View
BID0621,17-03-2024,26-03-2024,9,1,Suite,212.1567012,106.3102633,Travel Agent,CID0621,25,Male,UK,08-11-2024,Debit Card,29.04043384,305.7077549,83.12631778,Weekend,Summer,Lawyer,Business,5,No,Late Check-in,Garden View
BID0622,25-04-2024,26-04-2024,1,3,Single,100.7879715,660.5608162,Walk-in,CID0622,20,Female,USA,22-04-2023,Debit Card,26.97174012,437.5417857,63.84220499,Weekday,Winter,Lawyer,Business,3,Yes,Early Check-out,Mountain View
BID0623,19-12-2024,29-12-2024,10,3,Double,367.5465301,849.5542222,Online,CID0623,25,Other,India,24-04-2023,Online Payment,2.240943173,1237.066754,76.74040407,Weekend,Winter,Engineer,Business,3,Yes,Extra Bed,Mountain View
BID0624,04-09-2024,15-09-2024,11,2,Suite,471.7226049,1498.900326,Walk-in,CID0624,21,Other,India,16-08-2023,Debit Card,30.47693372,1562.264569,67.96459864,Weekend,Winter,Teacher,Business,7,Yes,Late Check-in,Sea View
BID0625,03-11-2024,13-11-2024,10,2,Double,213.940991,230.578939,Walk-in,CID0625,59,Other,India,19-08-2023,Debit Card,6.579957195,1287.618187,65.69674986,Weekday,Winter,Lawyer,Leisure,5,Yes,Extra Bed,City View
BID0626,24-06-2024,04-07-2024,10,1,Suite,99.35297697,1019.86433,Travel Agent,CID0626,27,Male,USA,10-11-2023,Debit Card,10.19189997,820.2071023,64.66525575,Weekday,Autumn,Engineer,Business,9,Yes,Extra Bed,City View
BID0627,08-03-2024,14-03-2024,6,4,Double,488.9290173,1948.47552,Online,CID0627,61,Female,Australia,30-10-2024,Cash,0.49830679,1224.507523,88.43261476,Weekend,Autumn,Doctor,Conference,3,No,Late Check-in,Mountain View
BID0628,24-04-2024,28-04-2024,4,3,Single,469.2937362,1157.491467,Walk-in,CID0628,31,Female,USA,08-05-2023,Credit Card,8.373756309,1206.397043,57.38805235,Weekend,Autumn,Student,Leisure,8,Yes,None,Mountain View
BID0629,06-06-2024,14-06-2024,8,2,Suite,429.2260657,1588.648984,Online,CID0629,28,Male,Australia,07-07-2023,Debit Card,32.76268886,1169.513903,71.01498781,Weekend,Autumn,Engineer,Business,5,Yes,Late Check-in,City View
BID0630,29-01-2024,10-02-2024,12,3,Single,449.9336098,250.1723142,Walk-in,CID0630,77,Male,Germany,09-06-2023,Online Payment,44.53802287,701.9863706,58.31571262,Weekend,Autumn,Doctor,Business,8,No,Extra Bed,Sea View
BID0631,16-11-2024,23-11-2024,7,4,Single,463.3915485,1121.863746,Walk-in,CID0631,25,Male,USA,09-04-2023,Credit Card,14.20443336,1238.240508,92.07286205,Weekend,Winter,Lawyer,Business,10,Yes,Late Check-in,Garden View
BID0632,14-06-2024,17-06-2024,3,4,Single,439.5606566,856.3458168,Travel Agent,CID0632,31,Male,USA,01-01-2023,Online Payment,0.741962539,1168.027193,65.56722364,Weekend,Spring,Lawyer,Leisure,8,No,Extra Bed,Mountain View
BID0633,29-11-2024,09-12-2024,10,4,Single,488.5217727,826.618438,Travel Agent,CID0633,25,Male,Australia,08-08-2023,Debit Card,0.272135614,1976.214069,97.85108565,Weekend,Summer,Student,Business,9,Yes,Extra Bed,City View
BID0634,03-01-2024,16-01-2024,13,1,Suite,264.7340901,1930.459347,Online,CID0634,22,Female,USA,27-11-2023,Cash,43.7569125,233.7127608,78.74182637,Weekday,Spring,Doctor,Conference,9,No,Sea View,Mountain View
BID0635,20-11-2024,24-11-2024,4,3,Double,174.8490904,1735.76331,Walk-in,CID0635,38,Other,Australia,28-07-2024,Credit Card,29.87330518,1678.635865,75.98142619,Weekday,Summer,Lawyer,Conference,1,No,Extra Bed,Garden View
BID0636,06-01-2024,07-01-2024,1,2,Suite,373.4934876,848.0462077,Travel Agent,CID0636,22,Other,USA,28-07-2023,Credit Card,2.282570932,1125.267414,63.9960607,Weekday,Spring,Lawyer,Other,3,Yes,Early Check-out,Sea View
BID0637,03-10-2024,10-10-2024,7,4,Suite,61.07780944,1736.808645,Walk-in,CID0637,37,Male,UK,13-02-2024,Online Payment,1.643592254,1009.263182,76.64564284,Weekend,Winter,Student,Other,8,No,Late Check-in,City View
BID0638,20-05-2024,02-06-2024,13,3,Suite,157.3208707,180.0353552,Online,CID0638,73,Female,USA,14-08-2024,Credit Card,13.4599609,1008.91944,53.99156196,Weekend,Spring,Teacher,Other,9,Yes,Extra Bed,Garden View
BID0639,30-09-2024,01-10-2024,1,3,Single,306.692789,1367.720233,Walk-in,CID0639,53,Female,Australia,04-03-2023,Online Payment,41.37154797,151.2644967,98.33408253,Weekday,Spring,Teacher,Leisure,4,No,Late Check-in,City View
BID0640,27-11-2024,09-12-2024,12,3,Double,315.04771,274.4600142,Travel Agent,CID0640,73,Female,Germany,22-03-2023,Cash,6.272875217,864.3736234,99.1739671,Weekend,Winter,Engineer,Conference,7,No,Extra Bed,Mountain View
BID0641,26-06-2024,09-07-2024,13,2,Suite,220.3742837,1746.235358,Travel Agent,CID0641,73,Other,USA,26-11-2023,Online Payment,37.47688709,523.6284756,97.12858997,Weekday,Summer,Student,Conference,10,No,Late Check-in,Garden View
BID0642,25-07-2024,30-07-2024,5,2,Single,170.4206583,1592.91041,Online,CID0642,54,Male,UK,07-05-2023,Online Payment,32.09314105,612.4457744,54.48973232,Weekday,Summer,Student,Other,10,Yes,None,Sea View
BID0643,02-01-2024,10-01-2024,8,2,Suite,237.0428513,212.8670314,Travel Agent,CID0643,70,Other,UK,05-09-2023,Debit Card,11.10181927,720.9021272,67.79527125,Weekday,Spring,Doctor,Leisure,1,Yes,Late Check-in,Sea View
BID0644,30-06-2024,10-07-2024,10,4,Single,318.0286099,903.5346803,Walk-in,CID0644,42,Female,Australia,30-12-2024,Online Payment,6.464428948,962.7605166,57.65068157,Weekend,Winter,Student,Leisure,6,No,Extra Bed,Sea View
BID0645,29-01-2024,30-01-2024,1,2,Single,270.5987692,453.6311084,Walk-in,CID0645,38,Other,USA,16-05-2023,Online Payment,41.94389576,241.248698,59.22233418,Weekday,Autumn,Teacher,Leisure,9,Yes,Late Check-in,Mountain View
BID0646,01-08-2024,13-08-2024,12,3,Single,60.92364816,742.2161703,Travel Agent,CID0646,74,Other,Australia,12-07-2023,Cash,49.36306255,1852.72524,83.99892536,Weekend,Summer,Engineer,Other,6,Yes,Extra Bed,Garden View
BID0647,29-10-2024,05-11-2024,7,4,Double,293.0195723,351.3209352,Online,CID0647,77,Other,Germany,10-11-2024,Debit Card,32.14843136,1985.700764,87.74604452,Weekday,Winter,Lawyer,Leisure,3,No,Early Check-out,Sea View
BID0648,06-10-2024,12-10-2024,6,2,Single,487.8666114,1034.252191,Walk-in,CID0648,73,Male,UK,09-11-2024,Online Payment,2.921345096,242.6950857,56.0080043,Weekend,Spring,Lawyer,Leisure,1,Yes,None,Mountain View
BID0649,23-02-2024,02-03-2024,8,4,Suite,298.3487176,677.7802953,Travel Agent,CID0649,36,Male,Australia,05-07-2023,Credit Card,1.126877759,154.0739826,98.9099394,Weekday,Autumn,Teacher,Conference,5,Yes,Late Check-in,Garden View
BID0650,13-01-2024,16-01-2024,3,4,Single,187.0313755,1167.76478,Online,CID0650,44,Male,Australia,30-07-2023,Debit Card,22.82757411,103.7477529,71.6768369,Weekend,Winter,Teacher,Conference,7,Yes,Sea View,Sea View
BID0651,02-07-2024,08-07-2024,6,1,Double,249.0836643,1093.497313,Travel Agent,CID0651,51,Female,Germany,09-04-2023,Online Payment,13.08747788,1068.802671,54.12489604,Weekend,Spring,Student,Leisure,5,Yes,None,Sea View
BID0652,26-10-2024,29-10-2024,3,3,Suite,257.2314877,1095.553656,Online,CID0652,39,Other,USA,08-10-2024,Credit Card,38.52751909,1982.484575,95.63035501,Weekend,Summer,Doctor,Leisure,4,Yes,None,City View
BID0653,13-04-2024,14-04-2024,1,2,Single,493.2017358,1200.12854,Travel Agent,CID0653,38,Female,USA,07-12-2024,Online Payment,20.32259722,1266.789885,87.94863878,Weekday,Summer,Teacher,Conference,3,No,Sea View,Mountain View
BID0654,24-03-2024,05-04-2024,12,2,Suite,436.1708178,1030.108304,Walk-in,CID0654,36,Other,India,04-01-2023,Cash,42.0133423,879.0891906,84.64911316,Weekend,Summer,Doctor,Business,6,No,Late Check-in,Sea View
BID0655,06-01-2024,20-01-2024,14,4,Suite,481.4109084,658.9657905,Online,CID0655,27,Other,India,11-06-2024,Cash,20.44931925,689.7123862,95.87196782,Weekday,Autumn,Lawyer,Leisure,3,No,Early Check-out,Sea View
BID0656,14-06-2024,28-06-2024,14,3,Double,254.5800204,460.4255062,Travel Agent,CID0656,45,Other,Germany,19-01-2024,Online Payment,9.590575388,758.4823882,59.87453359,Weekday,Autumn,Doctor,Conference,10,No,None,City View
BID0657,21-03-2024,23-03-2024,2,1,Suite,185.9972469,1545.879733,Travel Agent,CID0657,51,Female,USA,07-06-2024,Debit Card,31.9325637,1030.629131,59.91218868,Weekend,Autumn,Teacher,Leisure,4,No,Early Check-out,City View
BID0658,01-08-2024,14-08-2024,13,1,Single,383.4660259,283.0734841,Travel Agent,CID0658,23,Female,USA,23-04-2024,Credit Card,36.85751845,694.2558367,57.4978871,Weekend,Autumn,Doctor,Leisure,9,No,Sea View,Mountain View
BID0659,19-08-2024,30-08-2024,11,1,Single,406.152873,1718.115181,Travel Agent,CID0659,30,Male,UK,31-03-2024,Credit Card,31.16604804,884.7995404,60.81118011,Weekday,Autumn,Student,Conference,9,No,Late Check-in,Mountain View
BID0660,23-09-2024,04-10-2024,11,3,Double,55.05828602,902.5806816,Online,CID0660,34,Other,USA,19-01-2024,Cash,21.92462146,341.5209184,51.87690514,Weekend,Autumn,Lawyer,Leisure,8,No,Late Check-in,City View
BID0661,28-02-2024,01-03-2024,2,1,Double,456.8528118,1735.596201,Online,CID0661,19,Male,Australia,18-05-2024,Credit Card,9.475723176,1441.248779,57.99760866,Weekend,Winter,Student,Conference,9,No,Late Check-in,Garden View
BID0662,09-06-2024,20-06-2024,11,1,Single,465.7267014,561.9140617,Travel Agent,CID0662,67,Male,India,18-03-2023,Online Payment,22.36121423,236.3058193,59.22769674,Weekend,Spring,Engineer,Other,4,Yes,Early Check-out,Garden View
BID0663,04-02-2024,08-02-2024,4,2,Double,280.579133,945.3628853,Online,CID0663,38,Female,USA,19-10-2023,Credit Card,20.88475563,1890.669718,75.17903278,Weekday,Summer,Engineer,Business,8,No,None,Sea View
BID0664,13-02-2024,24-02-2024,11,1,Double,338.7602009,720.1024816,Online,CID0664,60,Other,Germany,28-01-2023,Credit Card,9.630002136,1049.847161,64.55136854,Weekend,Autumn,Engineer,Other,1,No,Extra Bed,Mountain View
BID0665,26-01-2024,28-01-2024,2,3,Double,75.87615214,1231.413388,Online,CID0665,18,Other,USA,20-08-2024,Online Payment,11.710862,104.7366809,93.14083206,Weekday,Winter,Lawyer,Other,5,No,Extra Bed,Sea View
BID0666,21-07-2024,28-07-2024,7,4,Suite,63.4967809,310.4360099,Walk-in,CID0666,26,Male,Australia,03-05-2023,Cash,6.074541002,1202.748731,82.13680751,Weekend,Spring,Engineer,Conference,8,No,None,Sea View
BID0667,11-12-2024,23-12-2024,12,3,Single,463.1888943,1042.824105,Walk-in,CID0667,79,Male,UK,05-07-2024,Online Payment,7.267692428,606.7885867,54.67763094,Weekday,Summer,Doctor,Leisure,4,Yes,Extra Bed,Garden View
BID0668,29-12-2024,11-01-2025,13,3,Suite,176.3825558,1503.862245,Travel Agent,CID0668,47,Other,Germany,01-06-2023,Debit Card,47.05002456,370.4834814,58.89227837,Weekend,Winter,Student,Leisure,4,No,Early Check-out,Garden View
BID0669,21-08-2024,31-08-2024,10,2,Suite,51.6190419,1457.948408,Online,CID0669,42,Female,India,05-04-2023,Debit Card,34.4205123,1159.378373,86.53366554,Weekday,Winter,Engineer,Business,5,Yes,Late Check-in,City View
BID0670,08-08-2024,09-08-2024,1,1,Double,422.7530862,1877.830805,Walk-in,CID0670,49,Other,Germany,27-04-2023,Cash,29.93664659,785.5308829,84.0592362,Weekend,Autumn,Student,Other,7,No,Early Check-out,Garden View
BID0671,06-01-2024,13-01-2024,7,1,Suite,429.1527495,892.4565763,Online,CID0671,64,Other,UK,06-10-2024,Cash,34.83195267,1483.014301,84.2479107,Weekend,Summer,Doctor,Leisure,10,Yes,Early Check-out,Mountain View
BID0672,19-09-2024,23-09-2024,4,3,Double,416.8838164,1557.835479,Walk-in,CID0672,59,Other,Australia,20-01-2024,Online Payment,32.14339108,1514.911625,67.61495606,Weekday,Spring,Engineer,Other,8,Yes,Early Check-out,Garden View
BID0673,14-11-2024,20-11-2024,6,3,Single,94.05937703,1814.055442,Online,CID0673,32,Male,UK,04-06-2024,Credit Card,1.685539979,507.0026397,83.01844896,Weekday,Winter,Doctor,Other,5,No,Early Check-out,City View
BID0674,12-02-2024,24-02-2024,12,4,Double,487.2420197,1765.828733,Walk-in,CID0674,29,Male,Australia,15-10-2024,Online Payment,2.296323376,1354.005919,70.58989581,Weekend,Summer,Doctor,Other,10,No,None,Mountain View
BID0675,29-09-2024,30-09-2024,1,2,Double,184.1356353,1212.294672,Travel Agent,CID0675,36,Male,Australia,02-09-2023,Credit Card,40.02842193,1504.807795,88.23887635,Weekday,Summer,Engineer,Other,8,No,Late Check-in,City View
BID0676,15-10-2024,21-10-2024,6,2,Double,122.3893283,1233.437982,Online,CID0676,77,Female,Germany,29-08-2024,Cash,42.39955747,178.3486672,98.31417228,Weekend,Autumn,Engineer,Leisure,9,No,Late Check-in,Garden View
BID0677,03-02-2024,17-02-2024,14,4,Suite,79.35099432,826.8368142,Travel Agent,CID0677,49,Female,UK,07-03-2023,Credit Card,20.81186884,1138.612237,98.32366938,Weekday,Spring,Engineer,Business,1,No,Early Check-out,Garden View
BID0678,20-11-2024,04-12-2024,14,1,Suite,422.6706426,232.2800445,Walk-in,CID0678,67,Female,USA,24-02-2023,Online Payment,36.26590484,1147.121058,91.98339222,Weekday,Spring,Doctor,Other,2,Yes,Extra Bed,Sea View
BID0679,18-07-2024,23-07-2024,5,2,Double,53.04828574,1974.636298,Online,CID0679,72,Female,Australia,21-03-2023,Credit Card,6.335027701,1247.319732,90.31403423,Weekday,Spring,Student,Conference,10,Yes,Sea View,City View
BID0680,15-01-2024,19-01-2024,4,2,Double,68.52781422,1915.022606,Walk-in,CID0680,72,Female,USA,24-05-2023,Cash,26.72315819,1237.478871,86.67630707,Weekend,Summer,Doctor,Leisure,7,No,None,Mountain View
BID0681,14-01-2024,17-01-2024,3,3,Suite,376.3917234,244.6471451,Travel Agent,CID0681,71,Female,USA,19-06-2023,Debit Card,31.03123739,355.9413915,85.89050975,Weekday,Spring,Student,Other,6,Yes,Late Check-in,Sea View
BID0682,10-05-2024,18-05-2024,8,2,Suite,443.9434463,1317.931103,Online,CID0682,53,Female,India,13-03-2024,Credit Card,38.82555788,253.5162151,76.73338159,Weekday,Summer,Lawyer,Business,3,No,Early Check-out,Mountain View
BID0683,19-12-2024,29-12-2024,10,1,Double,275.8845504,904.938589,Walk-in,CID0683,52,Other,Germany,01-08-2023,Cash,12.03920556,1243.269061,99.99140959,Weekend,Winter,Engineer,Other,10,Yes,Early Check-out,Garden View
BID0684,01-11-2024,14-11-2024,13,4,Double,439.7449676,258.2188185,Online,CID0684,69,Male,Australia,30-09-2023,Online Payment,17.02355564,234.6416243,83.36456332,Weekday,Spring,Lawyer,Business,6,Yes,Late Check-in,Sea View
BID0685,04-09-2024,12-09-2024,8,2,Suite,167.0624247,1601.810339,Walk-in,CID0685,23,Male,USA,22-11-2024,Debit Card,1.6444282,955.7438511,80.91066097,Weekend,Winter,Doctor,Business,8,No,Late Check-in,Mountain View
BID0686,09-12-2024,14-12-2024,5,4,Single,363.9018089,1844.653051,Online,CID0686,44,Male,India,13-11-2024,Credit Card,44.753533,1467.812138,57.8732265,Weekend,Summer,Lawyer,Business,3,No,Late Check-in,Mountain View
BID0687,13-11-2024,21-11-2024,8,1,Suite,286.0508323,379.6898211,Travel Agent,CID0687,20,Female,UK,26-06-2024,Cash,48.13389972,1347.754233,90.92219967,Weekday,Spring,Doctor,Business,4,Yes,None,Garden View
BID0688,12-11-2024,25-11-2024,13,4,Single,220.5374723,1116.53187,Travel Agent,CID0688,34,Male,India,08-05-2024,Online Payment,12.41441613,296.6244648,53.93457065,Weekday,Summer,Doctor,Other,5,No,Early Check-out,Garden View
BID0689,23-10-2024,25-10-2024,2,4,Suite,477.5331189,180.810466,Travel Agent,CID0689,62,Female,India,07-12-2023,Online Payment,29.6927197,897.1922835,65.85788711,Weekend,Autumn,Student,Leisure,7,No,Extra Bed,City View
BID0690,24-07-2024,02-08-2024,9,4,Single,348.3578397,1338.853308,Walk-in,CID0690,23,Other,Germany,03-03-2023,Online Payment,23.1589682,560.7559943,66.91736686,Weekend,Autumn,Lawyer,Business,8,Yes,Early Check-out,Sea View
BID0691,26-09-2024,28-09-2024,2,4,Suite,140.7840783,1933.523523,Travel Agent,CID0691,78,Other,Germany,13-04-2023,Credit Card,34.90836075,357.8352669,63.53501262,Weekday,Spring,Teacher,Conference,7,Yes,None,City View
BID0692,14-02-2024,16-02-2024,2,3,Suite,239.946669,1483.778807,Online,CID0692,49,Female,UK,16-02-2024,Cash,20.34032982,308.1397331,80.93884165,Weekday,Spring,Teacher,Other,1,No,None,City View
BID0693,28-02-2024,03-03-2024,4,4,Single,195.8186921,1470.069108,Travel Agent,CID0693,57,Female,India,17-06-2024,Cash,11.57923345,160.6148239,94.84285799,Weekend,Summer,Doctor,Business,8,Yes,None,Mountain View
BID0694,03-07-2024,12-07-2024,9,3,Single,438.4608325,1675.270215,Online,CID0694,78,Other,UK,06-09-2024,Debit Card,28.32621829,1594.672428,75.5606442,Weekday,Summer,Lawyer,Leisure,5,Yes,Late Check-in,Mountain View
BID0695,22-04-2024,28-04-2024,6,4,Single,331.9494824,1629.779912,Travel Agent,CID0695,62,Other,UK,01-08-2023,Online Payment,47.02373107,331.1329686,50.26517649,Weekend,Spring,Lawyer,Conference,8,No,None,Sea View
BID0696,16-04-2024,22-04-2024,6,4,Double,163.4493838,798.6227029,Walk-in,CID0696,76,Female,Australia,10-04-2023,Online Payment,6.403564305,1692.119358,80.72110676,Weekday,Spring,Doctor,Business,5,No,Late Check-in,Garden View
BID0697,27-08-2024,28-08-2024,1,3,Double,336.348269,372.305881,Online,CID0697,78,Female,Germany,14-11-2023,Cash,35.35957394,1568.289531,74.09575479,Weekday,Winter,Engineer,Conference,2,Yes,None,Sea View
BID0698,20-10-2024,30-10-2024,10,2,Suite,381.7862458,941.2312036,Travel Agent,CID0698,46,Female,India,02-09-2024,Cash,9.781711702,1660.165962,53.09754436,Weekend,Autumn,Doctor,Other,5,No,Late Check-in,Mountain View
BID0699,14-12-2024,15-12-2024,1,2,Single,52.6561182,520.0522843,Walk-in,CID0699,22,Male,USA,13-11-2023,Debit Card,20.10317999,1106.887717,97.57296207,Weekend,Summer,Teacher,Conference,10,Yes,Extra Bed,Sea View
BID0700,29-02-2024,04-03-2024,4,3,Suite,108.0159544,1800.727936,Online,CID0700,27,Male,Australia,06-05-2023,Cash,45.42405154,1747.824359,68.6347678,Weekday,Autumn,Student,Business,1,No,Sea View,Sea View
BID0701,19-12-2024,02-01-2025,14,3,Double,454.7919195,1695.921173,Walk-in,CID0701,65,Male,Australia,08-12-2024,Credit Card,44.99747559,1717.607633,63.39059123,Weekend,Winter,Lawyer,Leisure,1,No,Early Check-out,Garden View
BID0702,23-08-2024,31-08-2024,8,3,Double,353.7685838,1429.097669,Travel Agent,CID0702,59,Female,USA,14-07-2024,Online Payment,46.46927652,192.2082305,96.05787528,Weekend,Summer,Teacher,Other,1,No,Late Check-in,City View
BID0703,29-11-2024,08-12-2024,9,4,Double,280.7829774,303.59577,Travel Agent,CID0703,58,Male,Germany,01-12-2023,Credit Card,28.70363086,597.7414616,59.19567314,Weekday,Spring,Engineer,Other,8,Yes,Sea View,Garden View
BID0704,28-05-2024,09-06-2024,12,2,Single,230.0316504,1169.156719,Travel Agent,CID0704,48,Other,Australia,14-10-2024,Credit Card,32.66791466,1088.996558,87.3194632,Weekend,Autumn,Lawyer,Conference,8,No,Extra Bed,Sea View
BID0705,28-06-2024,06-07-2024,8,2,Single,411.5466939,1460.307438,Walk-in,CID0705,65,Male,USA,18-10-2024,Credit Card,39.86912244,448.7282035,75.18443855,Weekend,Summer,Student,Other,9,Yes,Late Check-in,Mountain View
